state_name,date_local,aqi_o3
California,2021-11-01,25.891025641025639
New Jersey,2021-11-01,28.5
Connecticut,2021-11-01,30.0
North Dakota,2021-11-01,24.888888888888889
West Virginia,2021-11-01,31.0
North Carolina,2021-11-01,29.625
Nebraska,2021-11-01,26.0
Iowa,2021-11-01,24.0
Ohio,2021-11-01,28.5
Utah,2021-11-01,24.827586206896548
Oregon,2021-11-01,17.0
Georgia,2021-11-01,32.5
Wyoming,2021-11-01,24.520000000000003
Kentucky,2021-11-01,30.0
Michigan,2021-11-01,27.0
Louisiana,2021-11-01,38.045454545454547
Washington,2021-11-01,25.75
Mississippi,2021-11-01,28.5
Pennsylvania,2021-11-01,30.0
Massachusetts,2021-11-01,29.166666666666664
South Carolina,2021-11-01,31.785714285714285
Hawaii,2021-11-02,24.0
Idaho,2021-11-02,23.0
Ohio,2021-11-02,27.833333333333332
Maine,2021-11-02,25.666666666666664
Nevada,2021-11-02,33.478260869565226
Arizona,2021-11-02,37.219512195121958
Florida,2021-11-02,36.78947368421052
Arkansas,2021-11-02,22.500000000000004
Kentucky,2021-11-02,27.5
New York,2021-11-02,26.037037037037031
Oklahoma,2021-11-02,20.714285714285715
California,2021-11-02,25.641025641025639
New Jersey,2021-11-02,24.1875
New Mexico,2021-11-02,34.05263157894737
Washington,2021-11-02,25.5
Massachusetts,2021-11-02,28.222222222222221
West Virginia,2021-11-02,22.333333333333332
Alaska,2021-11-02,17.5
Rhode Island,2021-11-02,28.0
Vermont,2021-11-02,29.666666666666668
Puerto Rico,2021-11-02,10.0
Country Of Mexico,2021-11-02,33.0
Iowa,2021-11-02,26.0
Kansas,2021-11-02,24.111111111111111
Oregon,2021-11-02,10.5
Georgia,2021-11-02,31.0
Wyoming,2021-11-02,25.8
Colorado,2021-11-02,22.228571428571431
Missouri,2021-11-02,28.25
Minnesota,2021-11-02,25.75
Tennessee,2021-11-02,26.0
Connecticut,2021-11-02,26.5
Mississippi,2021-11-02,26.5
North Dakota,2021-11-02,26.5
Pennsylvania,2021-11-02,25.72727272727273
South Dakota,2021-11-02,27.6
New Hampshire,2021-11-02,28.333333333333336
North Carolina,2021-11-02,28.75
South Carolina,2021-11-02,33.666666666666671
Nebraska,2021-11-02,27.5
District Of Columbia,2021-11-02,20.0
Utah,2021-11-02,29.206896551724139
Texas,2021-11-02,34.540540540540547
Alabama,2021-11-02,31.0
Indiana,2021-11-02,25.394736842105264
Montana,2021-11-02,19.857142857142858
Illinois,2021-11-02,27.2
Maryland,2021-11-02,24.4
Michigan,2021-11-02,25.571428571428569
Virginia,2021-11-02,19.875
Louisiana,2021-11-02,36.772727272727273
Wisconsin,2021-11-02,27.0
Vermont,2021-11-03,24.0
Maine,2021-11-03,24.4
Kansas,2021-11-03,26.888888888888889
Wyoming,2021-11-03,29.833333333333332
Michigan,2021-11-03,22.857142857142858
Missouri,2021-11-03,28.0
Virginia,2021-11-03,29.25
Louisiana,2021-11-03,29.454545454545457
Minnesota,2021-11-03,26.5
Wisconsin,2021-11-03,26.6
New Jersey,2021-11-03,24.357142857142861
New Mexico,2021-11-03,34.68421052631578
Washington,2021-11-03,21.5
Connecticut,2021-11-03,29.75
Mississippi,2021-11-03,20.0
North Dakota,2021-11-03,23.0
Pennsylvania,2021-11-03,26.81818181818182
New Hampshire,2021-11-03,23.0
North Carolina,2021-11-03,27.714285714285712
South Carolina,2021-11-03,26.400000000000002
Idaho,2021-11-03,20.0
Nebraska,2021-11-03,21.0
Puerto Rico,2021-11-03,18.0
Country Of Mexico,2021-11-03,37.0
District Of Columbia,2021-11-03,24.666666666666668
Oregon,2021-11-03,11.5
Montana,2021-11-03,22.571428571428573
Arkansas,2021-11-03,24.625
Colorado,2021-11-03,33.571428571428569
Kentucky,2021-11-03,28.5
Maryland,2021-11-03,30.0
New York,2021-11-03,24.888888888888889
Oklahoma,2021-11-03,20.904761904761905
Tennessee,2021-11-03,24.0
South Dakota,2021-11-03,23.8
Massachusetts,2021-11-03,26.055555555555557
West Virginia,2021-11-03,29.333333333333332
Alaska,2021-11-03,19.0
Hawaii,2021-11-03,19.0
Rhode Island,2021-11-03,28.0
Iowa,2021-11-03,24.0
Ohio,2021-11-03,29.166666666666668
Utah,2021-11-03,27.482758620689655
Texas,2021-11-03,20.554054054054049
Nevada,2021-11-03,32.227272727272727
Alabama,2021-11-03,19.5
Arizona,2021-11-03,39.073170731707307
Florida,2021-11-03,37.931034482758633
Georgia,2021-11-03,25.0
Indiana,2021-11-03,26.421052631578949
Illinois,2021-11-03,30.2
California,2021-11-03,29.090909090909097
Alaska,2021-11-04,20.0
Iowa,2021-11-04,28.5
Utah,2021-11-04,28.517241379310349
Texas,2021-11-04,23.547945205479458
Kansas,2021-11-04,25.555555555555557
Wyoming,2021-11-04,31.4
Arkansas,2021-11-04,32.0
New York,2021-11-04,25.185185185185183
Minnesota,2021-11-04,22.75
Tennessee,2021-11-04,28.2
Wisconsin,2021-11-04,27.4
Connecticut,2021-11-04,25.75
Mississippi,2021-11-04,27.0
Nebraska,2021-11-04,25.0
Rhode Island,2021-11-04,23.0
Country Of Mexico,2021-11-04,35.0
District Of Columbia,2021-11-04,18.666666666666668
Alabama,2021-11-04,18.0
Georgia,2021-11-04,20.5
Indiana,2021-11-04,28.315789473684209
Colorado,2021-11-04,35.714285714285715
Maryland,2021-11-04,24.6
Michigan,2021-11-04,24.142857142857142
Missouri,2021-11-04,29.25
Oklahoma,2021-11-04,26.285714285714288
Virginia,2021-11-04,23.555555555555557
New Jersey,2021-11-04,23.214285714285712
New Mexico,2021-11-04,36.421052631578952
South Dakota,2021-11-04,23.2
Massachusetts,2021-11-04,22.999999999999996
South Carolina,2021-11-04,26.111111111111114
Hawaii,2021-11-04,19.0
Idaho,2021-11-04,28.333333333333332
Vermont,2021-11-04,24.666666666666668
Puerto Rico,2021-11-04,25.0
Ohio,2021-11-04,30.666666666666668
Maine,2021-11-04,27.2
Nevada,2021-11-04,35.8695652173913
Oregon,2021-11-04,25.5
Arizona,2021-11-04,42.292682926829279
Florida,2021-11-04,30.172413793103448
Montana,2021-11-04,28.857142857142858
Illinois,2021-11-04,29.2
Kentucky,2021-11-04,33.166666666666664
Louisiana,2021-11-04,23.909090909090907
California,2021-11-04,33.312101910828041
Washington,2021-11-04,33.25
North Dakota,2021-11-04,24.25
Pennsylvania,2021-11-04,27.454545454545457
New Hampshire,2021-11-04,20.5
West Virginia,2021-11-04,27.0
North Carolina,2021-11-04,24.428571428571427
Hawaii,2021-11-05,19.0
Idaho,2021-11-05,37.0
Nebraska,2021-11-05,31.5
Vermont,2021-11-05,27.666666666666668
Country Of Mexico,2021-11-05,34.0
Texas,2021-11-05,32.932432432432442
Colorado,2021-11-05,39.714285714285715
Illinois,2021-11-05,32.4
Oklahoma,2021-11-05,33.904761904761905
Virginia,2021-11-05,31.111111111111111
Louisiana,2021-11-05,22.181818181818183
Tennessee,2021-11-05,32.6
Wisconsin,2021-11-05,33.2
California,2021-11-05,33.0258064516129
Washington,2021-11-05,32.25
Pennsylvania,2021-11-05,29.363636363636363
South Dakota,2021-11-05,29.0
West Virginia,2021-11-05,31.0
North Carolina,2021-11-05,28.571428571428569
Alaska,2021-11-05,16.0
Puerto Rico,2021-11-05,18.0
Ohio,2021-11-05,30.666666666666668
Kansas,2021-11-05,29.888888888888889
Oregon,2021-11-05,27.0
Arizona,2021-11-05,44.292682926829272
Montana,2021-11-05,34.571428571428569
Wyoming,2021-11-05,37.519999999999996
Missouri,2021-11-05,32.25
New York,2021-11-05,27.703703703703706
New Mexico,2021-11-05,38.263157894736842
Connecticut,2021-11-05,28.25
Mississippi,2021-11-05,19.5
Massachusetts,2021-11-05,27.722222222222225
Rhode Island,2021-11-05,28.0
District Of Columbia,2021-11-05,26.333333333333332
Iowa,2021-11-05,33.0
Utah,2021-11-05,29.931034482758616
Maine,2021-11-05,29.0
Nevada,2021-11-05,38.347826086956523
Alabama,2021-11-05,25.0
Florida,2021-11-05,27.10526315789474
Georgia,2021-11-05,27.0
Indiana,2021-11-05,30.578947368421048
Arkansas,2021-11-05,35.714285714285715
Kentucky,2021-11-05,35.5
Maryland,2021-11-05,32.4
Michigan,2021-11-05,26.714285714285715
Minnesota,2021-11-05,29.0
New Jersey,2021-11-05,27.357142857142854
North Dakota,2021-11-05,23.999999999999996
New Hampshire,2021-11-05,27.166666666666668
South Carolina,2021-11-05,27.0
Vermont,2021-11-06,31.333333333333332
Puerto Rico,2021-11-06,23.0
Utah,2021-11-06,33.62068965517242
Georgia,2021-11-06,33.5
Montana,2021-11-06,30.714285714285715
Wyoming,2021-11-06,35.760000000000005
Kentucky,2021-11-06,37.333333333333336
Missouri,2021-11-06,31.5
New York,2021-11-06,31.666666666666671
Oklahoma,2021-11-06,38.80952380952381
Virginia,2021-11-06,31.666666666666668
New Jersey,2021-11-06,28.0
North Dakota,2021-11-06,27.375
Massachusetts,2021-11-06,29.277777777777779
New Hampshire,2021-11-06,27.666666666666664
South Carolina,2021-11-06,30.777777777777779
Alaska,2021-11-06,16.0
Rhode Island,2021-11-06,30.0
Country Of Mexico,2021-11-06,31.0
Iowa,2021-11-06,32.0
Ohio,2021-11-06,33.833333333333329
Kansas,2021-11-06,35.444444444444443
Nevada,2021-11-06,40.9090909090909
Oregon,2021-11-06,30.0
Florida,2021-11-06,30.719298245614034
Colorado,2021-11-06,41.057142857142864
Michigan,2021-11-06,33.428571428571431
Minnesota,2021-11-06,25.0
Tennessee,2021-11-06,35.8
California,2021-11-06,37.090322580645164
Connecticut,2021-11-06,31.75
Mississippi,2021-11-06,30.0
South Dakota,2021-11-06,29.0
North Carolina,2021-11-06,32.857142857142854
Hawaii,2021-11-06,22.0
Idaho,2021-11-06,34.0
Nebraska,2021-11-06,32.0
District Of Columbia,2021-11-06,25.333333333333332
Maine,2021-11-06,30.4
Texas,2021-11-06,38.347222222222229
Alabama,2021-11-06,32.5
Arizona,2021-11-06,46.292682926829272
Indiana,2021-11-06,34.868421052631575
Arkansas,2021-11-06,36.999999999999993
Illinois,2021-11-06,35.8
Maryland,2021-11-06,33.2
Louisiana,2021-11-06,28.954545454545453
Wisconsin,2021-11-06,29.6
New Mexico,2021-11-06,42.1578947368421
Washington,2021-11-06,31.0
Pennsylvania,2021-11-06,32.0
West Virginia,2021-11-06,30.0
Alaska,2021-11-07,18.0
Country Of Mexico,2021-11-07,29.0
Iowa,2021-11-07,34.0
Maine,2021-11-07,33.2
Kansas,2021-11-07,39.111111111111114
Arizona,2021-11-07,41.073170731707314
Arkansas,2021-11-07,39.857142857142854
Missouri,2021-11-07,35.5
Oklahoma,2021-11-07,43.285714285714285
Louisiana,2021-11-07,36.954545454545453
California,2021-11-07,36.096153846153854
Mississippi,2021-11-07,33.5
Pennsylvania,2021-11-07,35.363636363636367
North Carolina,2021-11-07,35.857142857142861
Nebraska,2021-11-07,30.5
Vermont,2021-11-07,33.333333333333336
Puerto Rico,2021-11-07,23.0
Texas,2021-11-07,42.180555555555557
Alabama,2021-11-07,18.5
Georgia,2021-11-07,36.0
Montana,2021-11-07,33.428571428571423
Colorado,2021-11-07,43.800000000000004
New York,2021-11-07,33.851851851851855
Virginia,2021-11-07,35.777777777777786
Wisconsin,2021-11-07,34.4
Washington,2021-11-07,30.25
North Dakota,2021-11-07,27.25
South Dakota,2021-11-07,25.25
Massachusetts,2021-11-07,31.888888888888889
New Hampshire,2021-11-07,29.166666666666668
Hawaii,2021-11-07,30.0
Idaho,2021-11-07,32.333333333333336
Rhode Island,2021-11-07,31.0
District Of Columbia,2021-11-07,29.0
Ohio,2021-11-07,39.666666666666664
Utah,2021-11-07,35.41379310344827
Nevada,2021-11-07,40.772727272727273
Oregon,2021-11-07,24.5
Florida,2021-11-07,32.228070175438596
Indiana,2021-11-07,36.73684210526315
Wyoming,2021-11-07,37.120000000000005
Illinois,2021-11-07,36.0
Kentucky,2021-11-07,43.333333333333336
Maryland,2021-11-07,36.4
Michigan,2021-11-07,33.142857142857146
Minnesota,2021-11-07,22.0
Tennessee,2021-11-07,39.4
New Jersey,2021-11-07,29.642857142857142
New Mexico,2021-11-07,40.789473684210527
Connecticut,2021-11-07,31.75
West Virginia,2021-11-07,31.666666666666668
South Carolina,2021-11-07,35.777777777777779
Hawaii,2021-11-08,24.0
Nevada,2021-11-08,38.652173913043484
Arizona,2021-11-08,35.219512195121943
New York,2021-11-08,34.2962962962963
North Dakota,2021-11-08,28.25
Pennsylvania,2021-11-08,37.81818181818182
North Carolina,2021-11-08,36.714285714285715
Alaska,2021-11-08,23.5
Nebraska,2021-11-08,26.5
Vermont,2021-11-08,32.333333333333336
Puerto Rico,2021-11-08,21.0
Country Of Mexico,2021-11-08,24.0
Iowa,2021-11-08,31.0
Texas,2021-11-08,39.972222222222214
Indiana,2021-11-08,37.31578947368422
Montana,2021-11-08,31.857142857142858
Wyoming,2021-11-08,34.320000000000007
Arkansas,2021-11-08,40.999999999999993
Maryland,2021-11-08,40.8
Michigan,2021-11-08,34.714285714285715
Oklahoma,2021-11-08,43.428571428571431
Virginia,2021-11-08,38.555555555555557
New Jersey,2021-11-08,33.357142857142854
Washington,2021-11-08,33.75
South Dakota,2021-11-08,26.4
South Carolina,2021-11-08,39.0
Idaho,2021-11-08,29.666666666666668
Rhode Island,2021-11-08,31.0
District Of Columbia,2021-11-08,30.333333333333332
Ohio,2021-11-08,38.666666666666671
Utah,2021-11-08,29.862068965517242
Maine,2021-11-08,29.2
Kansas,2021-11-08,38.333333333333336
Oregon,2021-11-08,22.5
Alabama,2021-11-08,37.0
Florida,2021-11-08,40.842105263157869
Georgia,2021-11-08,37.5
Colorado,2021-11-08,33.057142857142857
Illinois,2021-11-08,36.0
Kentucky,2021-11-08,40.5
Missouri,2021-11-08,34.75
Louisiana,2021-11-08,40.181818181818166
Minnesota,2021-11-08,27.0
Tennessee,2021-11-08,39.8
Wisconsin,2021-11-08,31.4
California,2021-11-08,35.528662420382155
New Mexico,2021-11-08,36.0
Connecticut,2021-11-08,32.75
Mississippi,2021-11-08,28.0
Massachusetts,2021-11-08,32.833333333333336
New Hampshire,2021-11-08,29.285714285714285
West Virginia,2021-11-08,32.0
Rhode Island,2021-11-09,28.0
Utah,2021-11-09,28.379310344827591
Kansas,2021-11-09,27.888888888888889
Nevada,2021-11-09,36.304347826086953
Florida,2021-11-09,41.232142857142861
Indiana,2021-11-09,27.236842105263161
Arkansas,2021-11-09,38.0
Illinois,2021-11-09,28.4
Missouri,2021-11-09,29.25
Oklahoma,2021-11-09,33.666666666666664
Minnesota,2021-11-09,24.25
New Mexico,2021-11-09,36.0
Washington,2021-11-09,30.666666666666668
Connecticut,2021-11-09,30.75
Mississippi,2021-11-09,31.0
Pennsylvania,2021-11-09,40.45454545454546
Alaska,2021-11-09,23.0
Hawaii,2021-11-09,26.5
Idaho,2021-11-09,31.666666666666668
Nebraska,2021-11-09,27.5
District Of Columbia,2021-11-09,24.333333333333332
Georgia,2021-11-09,37.0
Wyoming,2021-11-09,33.79999999999999
Louisiana,2021-11-09,43.31818181818182
Wisconsin,2021-11-09,30.8
California,2021-11-09,31.64516129032258
South Dakota,2021-11-09,26.0
North Carolina,2021-11-09,38.571428571428577
Vermont,2021-11-09,32.333333333333336
Puerto Rico,2021-11-09,14.0
Country Of Mexico,2021-11-09,29.0
Iowa,2021-11-09,27.0
Ohio,2021-11-09,34.5
Maine,2021-11-09,26.8
Texas,2021-11-09,36.810810810810807
Oregon,2021-11-09,25.0
Alabama,2021-11-09,26.0
Arizona,2021-11-09,32.658536585365852
Montana,2021-11-09,31.142857142857146
Colorado,2021-11-09,31.828571428571433
Kentucky,2021-11-09,38.833333333333336
Maryland,2021-11-09,40.833333333333336
Michigan,2021-11-09,22.857142857142858
New York,2021-11-09,32.333333333333343
Virginia,2021-11-09,36.111111111111107
Tennessee,2021-11-09,40.0
New Jersey,2021-11-09,36.357142857142861
North Dakota,2021-11-09,25.857142857142854
Massachusetts,2021-11-09,33.999999999999993
New Hampshire,2021-11-09,29.142857142857142
West Virginia,2021-11-09,33.666666666666664
South Carolina,2021-11-09,38.333333333333336
Hawaii,2021-11-10,25.0
Nebraska,2021-11-10,21.5
Rhode Island,2021-11-10,34.0
Texas,2021-11-10,34.810810810810814
Alabama,2021-11-10,43.5
Montana,2021-11-10,31.857142857142858
Colorado,2021-11-10,41.857142857142854
Illinois,2021-11-10,31.2
Kentucky,2021-11-10,42.166666666666671
New York,2021-11-10,31.444444444444443
Virginia,2021-11-10,42.111111111111114
Louisiana,2021-11-10,40.72727272727272
Tennessee,2021-11-10,44.8
Wisconsin,2021-11-10,31.8
New Mexico,2021-11-10,38.263157894736835
South Dakota,2021-11-10,28.8
Massachusetts,2021-11-10,30.388888888888889
South Carolina,2021-11-10,36.6
Idaho,2021-11-10,31.333333333333332
Vermont,2021-11-10,30.666666666666668
Puerto Rico,2021-11-10,18.5
District Of Columbia,2021-11-10,34.333333333333336
Utah,2021-11-10,37.2142857142857
Kansas,2021-11-10,27.111111111111111
Nevada,2021-11-10,32.391304347826093
Oregon,2021-11-10,17.5
Florida,2021-11-10,37.631578947368411
Georgia,2021-11-10,42.0
Wyoming,2021-11-10,40.080000000000005
Michigan,2021-11-10,25.428571428571431
Oklahoma,2021-11-10,31.238095238095234
Minnesota,2021-11-10,27.75
California,2021-11-10,29.406451612903222
New Jersey,2021-11-10,33.071428571428577
Washington,2021-11-10,24.0
Connecticut,2021-11-10,33.5
North Dakota,2021-11-10,26.142857142857142
West Virginia,2021-11-10,36.0
Alaska,2021-11-10,19.0
Country Of Mexico,2021-11-10,33.0
Iowa,2021-11-10,28.0
Ohio,2021-11-10,30.666666666666668
Maine,2021-11-10,23.8
Arizona,2021-11-10,37.225
Indiana,2021-11-10,31.947368421052623
Arkansas,2021-11-10,39.714285714285708
Maryland,2021-11-10,44.333333333333329
Missouri,2021-11-10,32.0
Mississippi,2021-11-10,38.5
Pennsylvania,2021-11-10,34.18181818181818
New Hampshire,2021-11-10,27.428571428571431
North Carolina,2021-11-10,41.571428571428569
Idaho,2021-11-11,21.0
Nebraska,2021-11-11,29.0
Rhode Island,2021-11-11,30.0
Vermont,2021-11-11,33.0
Kansas,2021-11-11,30.111111111111114
Florida,2021-11-11,33.087719298245609
Illinois,2021-11-11,26.4
Kentucky,2021-11-11,37.166666666666664
Maryland,2021-11-11,42.333333333333336
Michigan,2021-11-11,31.428571428571427
New York,2021-11-11,33.740740740740733
Minnesota,2021-11-11,20.25
Tennessee,2021-11-11,39.0
Pennsylvania,2021-11-11,39.81818181818182
South Dakota,2021-11-11,31.0
West Virginia,2021-11-11,44.0
North Carolina,2021-11-11,35.999999999999993
Puerto Rico,2021-11-11,19.0
Country Of Mexico,2021-11-11,35.0
District Of Columbia,2021-11-11,43.0
Utah,2021-11-11,29.620689655172413
Nevada,2021-11-11,29.304347826086957
Oregon,2021-11-11,15.0
Alabama,2021-11-11,33.0
Arizona,2021-11-11,38.899999999999991
Indiana,2021-11-11,27.10526315789474
Montana,2021-11-11,24.142857142857142
Wyoming,2021-11-11,35.760000000000005
Arkansas,2021-11-11,30.428571428571431
Missouri,2021-11-11,29.75
Oklahoma,2021-11-11,31.65
Wisconsin,2021-11-11,22.2
New Mexico,2021-11-11,40.0
Washington,2021-11-11,18.333333333333332
Alaska,2021-11-11,16.5
Hawaii,2021-11-11,26.0
Iowa,2021-11-11,25.0
Ohio,2021-11-11,36.333333333333336
Maine,2021-11-11,27.0
Texas,2021-11-11,29.824324324324326
Georgia,2021-11-11,35.0
Colorado,2021-11-11,41.057142857142864
Virginia,2021-11-11,41.555555555555564
Louisiana,2021-11-11,32.772727272727273
California,2021-11-11,27.84615384615384
New Jersey,2021-11-11,34.0
Connecticut,2021-11-11,32.75
Mississippi,2021-11-11,32.0
North Dakota,2021-11-11,24.714285714285715
Massachusetts,2021-11-11,29.833333333333332
New Hampshire,2021-11-11,30.142857142857142
South Carolina,2021-11-11,30.25
Hawaii,2021-11-12,25.0
Idaho,2021-11-12,21.0
Nebraska,2021-11-12,27.0
Iowa,2021-11-12,19.0
Utah,2021-11-12,28.137931034482762
Texas,2021-11-12,36.0810810810811
Nevada,2021-11-12,27.260869565217387
Oregon,2021-11-12,9.5
Florida,2021-11-12,29.771929824561404
Montana,2021-11-12,26.0
Colorado,2021-11-12,34.028571428571425
Illinois,2021-11-12,20.8
Kentucky,2021-11-12,31.666666666666668
Maryland,2021-11-12,29.333333333333332
Michigan,2021-11-12,21.285714285714285
Missouri,2021-11-12,23.0
Virginia,2021-11-12,32.444444444444443
Minnesota,2021-11-12,28.0
Tennessee,2021-11-12,36.6
New Mexico,2021-11-12,36.526315789473692
Washington,2021-11-12,28.333333333333332
Mississippi,2021-11-12,32.5
South Carolina,2021-11-12,34.75
Rhode Island,2021-11-12,37.0
Country Of Mexico,2021-11-12,35.0
Maine,2021-11-12,30.166666666666668
Alabama,2021-11-12,34.5
Georgia,2021-11-12,35.0
Indiana,2021-11-12,23.684210526315788
Wyoming,2021-11-12,30.36
Arkansas,2021-11-12,30.714285714285712
Oklahoma,2021-11-12,32.800000000000004
New Jersey,2021-11-12,31.454545454545457
Connecticut,2021-11-12,36.75
North Dakota,2021-11-12,26.571428571428573
South Dakota,2021-11-12,29.25
Alaska,2021-11-12,17.0
Vermont,2021-11-12,29.333333333333332
Puerto Rico,2021-11-12,21.0
District Of Columbia,2021-11-12,24.0
Ohio,2021-11-12,29.333333333333336
Kansas,2021-11-12,28.555555555555557
Arizona,2021-11-12,39.073170731707329
New York,2021-11-12,31.925925925925924
Louisiana,2021-11-12,36.954545454545453
Wisconsin,2021-11-12,20.0
California,2021-11-12,26.806451612903231
Pennsylvania,2021-11-12,31.72727272727273
Massachusetts,2021-11-12,33.333333333333329
New Hampshire,2021-11-12,30.714285714285715
West Virginia,2021-11-12,29.333333333333332
North Carolina,2021-11-12,35.571428571428569
Nebraska,2021-11-13,28.0
Rhode Island,2021-11-13,36.0
Country Of Mexico,2021-11-13,33.0
Ohio,2021-11-13,17.666666666666668
Maine,2021-11-13,28.333333333333336
Kansas,2021-11-13,28.444444444444443
Oregon,2021-11-13,17.0
Indiana,2021-11-13,17.60526315789474
Montana,2021-11-13,32.999999999999993
Arkansas,2021-11-13,30.142857142857142
Kentucky,2021-11-13,20.833333333333332
Maryland,2021-11-13,25.0
Virginia,2021-11-13,25.222222222222218
Louisiana,2021-11-13,31.454545454545453
Tennessee,2021-11-13,25.0
New Mexico,2021-11-13,35.473684210526315
Mississippi,2021-11-13,26.0
South Carolina,2021-11-13,36.0
Hawaii,2021-11-13,26.5
Idaho,2021-11-13,27.666666666666668
Puerto Rico,2021-11-13,19.0
Texas,2021-11-13,33.657534246575338
Nevada,2021-11-13,28.260869565217391
Georgia,2021-11-13,29.0
Wyoming,2021-11-13,34.8
Colorado,2021-11-13,33.714285714285722
Illinois,2021-11-13,20.6
New York,2021-11-13,26.115384615384613
Minnesota,2021-11-13,28.5
Wisconsin,2021-11-13,26.6
Washington,2021-11-13,25.333333333333336
Connecticut,2021-11-13,33.5
South Dakota,2021-11-13,32.75
New Hampshire,2021-11-13,30.285714285714288
West Virginia,2021-11-13,20.666666666666668
Alaska,2021-11-13,15.0
Vermont,2021-11-13,29.333333333333332
District Of Columbia,2021-11-13,18.333333333333332
Iowa,2021-11-13,19.0
Utah,2021-11-13,26.448275862068964
Alabama,2021-11-13,26.0
Arizona,2021-11-13,39.73170731707318
Florida,2021-11-13,32.631578947368418
Michigan,2021-11-13,20.142857142857142
Missouri,2021-11-13,21.5
Oklahoma,2021-11-13,32.349999999999994
California,2021-11-13,26.967741935483868
New Jersey,2021-11-13,26.454545454545453
North Dakota,2021-11-13,22.0
Pennsylvania,2021-11-13,20.81818181818182
Massachusetts,2021-11-13,32.166666666666671
North Carolina,2021-11-13,33.5
Hawaii,2021-11-14,20.0
Rhode Island,2021-11-14,21.0
Puerto Rico,2021-11-14,20.0
Iowa,2021-11-14,23.0
Utah,2021-11-14,25.206896551724142
Nevada,2021-11-14,27.739130434782609
Oregon,2021-11-14,16.5
Indiana,2021-11-14,21.94736842105263
Wyoming,2021-11-14,33.080000000000013
Arkansas,2021-11-14,33.428571428571423
Colorado,2021-11-14,33.971428571428568
Oklahoma,2021-11-14,33.789473684210527
Tennessee,2021-11-14,32.0
Wisconsin,2021-11-14,29.8
New Hampshire,2021-11-14,22.571428571428573
North Carolina,2021-11-14,29.833333333333336
Idaho,2021-11-14,26.333333333333332
Nebraska,2021-11-14,24.5
Vermont,2021-11-14,23.333333333333332
Country Of Mexico,2021-11-14,34.0
District Of Columbia,2021-11-14,16.666666666666668
Maine,2021-11-14,21.666666666666664
Texas,2021-11-14,39.333333333333343
Kansas,2021-11-14,30.625
Alabama,2021-11-14,30.5
Florida,2021-11-14,33.947368421052644
Georgia,2021-11-14,30.0
Illinois,2021-11-14,25.0
Kentucky,2021-11-14,26.666666666666664
Michigan,2021-11-14,22.142857142857142
Virginia,2021-11-14,23.666666666666668
Louisiana,2021-11-14,37.409090909090914
California,2021-11-14,27.262820512820511
New Mexico,2021-11-14,33.421052631578945
Pennsylvania,2021-11-14,18.0
Massachusetts,2021-11-14,20.222222222222221
West Virginia,2021-11-14,23.333333333333332
South Carolina,2021-11-14,30.5
Alaska,2021-11-14,19.0
Ohio,2021-11-14,18.833333333333332
Arizona,2021-11-14,37.341463414634134
Montana,2021-11-14,30.333333333333336
Maryland,2021-11-14,23.0
Missouri,2021-11-14,28.25
New York,2021-11-14,18.076923076923073
Minnesota,2021-11-14,30.25
New Jersey,2021-11-14,17.545454545454547
Washington,2021-11-14,28.666666666666668
Connecticut,2021-11-14,18.75
Mississippi,2021-11-14,34.0
North Dakota,2021-11-14,23.285714285714285
South Dakota,2021-11-14,30.5
Hawaii,2021-11-15,19.0
Idaho,2021-11-15,35.666666666666664
Rhode Island,2021-11-15,23.0
Vermont,2021-11-15,22.0
Country Of Mexico,2021-11-15,31.0
Iowa,2021-11-15,17.0
Ohio,2021-11-15,22.666666666666668
Utah,2021-11-15,25.25
Maine,2021-11-15,21.666666666666664
Texas,2021-11-15,37.383561643835613
Georgia,2021-11-15,32.0
Maryland,2021-11-15,28.0
Oklahoma,2021-11-15,44.199999999999996
New Mexico,2021-11-15,30.894736842105264
Connecticut,2021-11-15,20.75
North Dakota,2021-11-15,16.428571428571431
South Dakota,2021-11-15,27.0
New Hampshire,2021-11-15,19.285714285714285
Nebraska,2021-11-15,14.5
Puerto Rico,2021-11-15,22.5
Kansas,2021-11-15,31.125000000000004
Florida,2021-11-15,37.140350877192979
Arkansas,2021-11-15,38.142857142857146
Colorado,2021-11-15,32.628571428571433
Missouri,2021-11-15,25.5
Tennessee,2021-11-15,33.8
California,2021-11-15,24.662420382165596
Mississippi,2021-11-15,35.0
North Carolina,2021-11-15,34.857142857142854
South Carolina,2021-11-15,29.25
Alaska,2021-11-15,16.5
District Of Columbia,2021-11-15,19.666666666666668
Nevada,2021-11-15,30.217391304347831
Oregon,2021-11-15,22.0
Alabama,2021-11-15,22.5
Arizona,2021-11-15,36.195121951219519
Indiana,2021-11-15,19.473684210526319
Montana,2021-11-15,34.166666666666664
Wyoming,2021-11-15,32.959999999999994
Illinois,2021-11-15,20.2
Kentucky,2021-11-15,27.333333333333332
Michigan,2021-11-15,24.428571428571427
New York,2021-11-15,21.230769230769234
Virginia,2021-11-15,26.111111111111111
Louisiana,2021-11-15,41.272727272727273
Minnesota,2021-11-15,26.0
Wisconsin,2021-11-15,29.2
New Jersey,2021-11-15,21.416666666666668
Washington,2021-11-15,33.0
Pennsylvania,2021-11-15,26.18181818181818
Massachusetts,2021-11-15,22.444444444444446
West Virginia,2021-11-15,25.666666666666668
Idaho,2021-11-16,35.333333333333336
